Value;Tahun;Komentar
Negatif;2021;'#PPDBJakarta ngeselin dah pake umur segala zonasinya gua yg masih 14 tahun 7 bulan kagak bisa apa apa \xf0\x9f\x92\x80 mending kalo kemaren jalur prestasinya pake rapot doang gua bisa masuk anj, padahal nilai gua gede 91 \xf0\x9f\x98\xb4'
Negatif;2021;'@aniesbaswedan \n@nadiemmakarim \n@OmbudsmanRI137 \n@komnas_anak \nditunggu action nya....\npara ortu dah pusing soal covid...\njangan tambah beban lagi soal ppdb\n#PPDBJakarta \n#ppdbdkijakarta \n#ppdb2021 https://t.co/gnatNN8w6p'
Negatif;2021;'@cakeoaoa semangat yaa, aku dom jakarta juga pusing bgt mau masuk sma. ppdb sistemnya gajelas, kmrn aku ikut zonasi kalah di umur. semangatt kamuuu, fighting!! pasti ada jalan keluarr\xe2\x99\xa1\xe2\x99\xa1'
Negatif;2021;'@wahyutttt @cainslave @AREAJULID gajelas bgt bolol ini. orang emg kualitas negri jkt udh jelek gr2 ppdb dari tahun lalu. makanya bro maen dulu sini ke jakarta biar tau keras nya gmn pendidikan skrg disini. lu ngerasain aj kgk'
Negatif;2021;'Bubarkaan @PPDBOnline \nHanya bikin rusak generasi penerus dengan PEMBODOHAN SISTEM!!!!\n.\n#PPDBJakarta \n#ppdbonline\n#SahabatDisdik \n#SahabatDikbud \n@nadiemmakarim \n@jokowi https://t.co/ya8ghKi85h'
Negatif;2021;'duh kasian deh cilandak barat gapunya SMA negerii\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2 #PPDBJakarta'
Negatif;2021;'Pusing bgt ama PPDB jakarta, umur gua baru 15thn 1bln blm ada 30menit langsung ke gepak kek kereta cepat \xf0\x9f\x98\x9e'
Negatif;2021;'ppdb jakarta stress anjg'
Negatif;2021;'HAH EMANG PPDB JAKARTA MASIH PAKE UMUR?'
Negatif;2021;"'@dihatitaehyung @PPDBDKI1 iya ngaco bgt ppdb jakarta masa iya 20 thn baru mau masuk sma , jdnya yg kecil"" pada swasta sedih bgt'"
Negatif;2021;"'sdh 2 thn ini ppdb dki bermasalah. pendidikan berkualitas ato umur yg berkualitas? tdk semua keluarga di jakarta mampu utk sekolah swasta. pilihan ""gap year"" malah timbulkan gunung es ke depannya. tolong bapak/ibu yg terhormat, dipertimbangkan ulang\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'"
Negatif;2021;'ada yg org jakarta ga? LO GA KESEL APA SAMA PPDB ZONASIII??!!! 20tahun masi keterima jing.. duhhh klo gni gue gaush mikirin nilai yg penting umur gue tua'
Negatif;2021;'@lesgobipu Plss depresot banget sama ppdb jakarta\xf0\x9f\x98\xad Sistem zonasinya kurang adil...'
Negatif;2021;'Yang tua yg sekolah...\nYg muda hancurrr...\nMenuju #indonesiahancur2030\n.\n #PPDBJakarta\n@kompascom \n@Metro_TV \n@nadiemmakarim \n@Itjen_Kemdikbud \n@jokowi'
Negatif;2021;'jalur umur ini mah bukan jalur zonasi, badut banget ppdb jakarta'
Negatif;2021;'@alohaitsmerara mungkin kalo aku ppdb di Jakarta udah gak masuk deh'
Negatif;2021;'Capek sama sistem PPDB jakarta.'
Negatif;2021;'@0427JAY ga tau nih boong banget emng ppdb jakarta ga jelas'
Negatif;2021;'GIMANASI PPDB JAKARTA KATAMYA ZONASI KOK PAKE UMUR ??? ANEH'
Negatif;2021;'rebutan booking vaksin di jakarta bikin sakit perut, berasa ppdb'
Negatif;2021;'tolong ya ini mah yang tua bs keterima padahal jarak ny jauh mksdny gman ya? lalu kita2 yang lahir ny taun 2006 yng dmna umur umum anak sma baru g keterima tuh gmna\nengga ngerti sama jalan pikir pemerintah yang nerapin sistem bru ppdb jakarta\nkita orang2 yang bnr2 mau sekolah'
Netral;2021;'@schfess kalo di dom jakarta ga pengaruh nder, kemaren aku ppdb yg dipake rapot smstr 1-5 doang'
Netral;2021;'@schfess bisa nder coba search ppdb 2021 aja ntar juga muncul, kalo masalah nilai yang murni di ppdb jakarta bidang prestasi kurang tp sekedar info doang, yang kuat itu kalo ada nilai dr lomba lomba/pengurus ekskul'
Netral;2021;'@karruboo lombanyaa kira2 kapann?? soalya kl ppdb jakarta kl gasalaa lombanya maksimal 6 bulan sebelum pendaftaran ppdb gituu'
Netral;2021;'@schfess kalo kamu di daerah jakarta pake zona zona doang nder (yang ppdb kemaren) dan kalopun jarak ke sekolah 900m bisa gamasuk zona utamanya gitu, tapi kalo bukan di jakarta kurang tau deh'
Netral;2021;'Sudah siap mengikuti Tes Seleksi PPDB Madrasah Istiqlal Jakarta T.P 2022/2023?\n\n____\nJangan sampai terlewat ya!       \xf0\x9f\x93\x85 Sabtu, 11 Desember 2021 \xf0\x9f\x98\x89 https://t.co/83Ym1Da6zq'
Netral;2021;'Presentasi PPDB di SMP N 82 JAKARTA. \n@smpn82.jkt\nhttps://t.co/369W1UqPUg'
Netral;2021;'Presentasi PPDB di SMP N 82 JAKARTA. \n@smpn82.jkt\nhttps://t.co/lypEhn9Jib'
Netral;2021;'Hari ini kita Tim PPDB Tahun Pelajaran 2022/2023 berkunjung ke SMP N 82 JAKARTA.\n@smpn82.jkt\nhttps://t.co/O90SuNxhuO'
Netral;2021;'@ezgisuyahayatol\n#sma #smp #smk  Indonesia #sekolah #masasma #smahits #lfl #sbmptn #pelajar #kuliah #mahasiswa #pendidikan #ppdb #dirumahaja #like #viral #tiktok #selebgram #utbk #anakhits #belajar #sman #bimbel #jakarta #anaksma #universitas #kampus #bhfyp\n#ezgisuyahayatolal\xc4\xb1m https://t.co/gzbj6y2VgI'
Netral;2021;'@ezgisuyahayatol\n#sma #smp #smk #sd # Indonesia #sekolah #masasma #smahits #lfl #sbmptn #pelajar #kuliah #mahasiswa #pendidikan #ppdb #dirumahaja #like #viral #tiktok #selebgram #utbk #anakhits #belajar #sman #bimbel #jakarta #anaksma #universitas #kampus #bhfyp\n#ezgisu https://t.co/rWn2VSJnpg'
Netral;2021;'@memethmeong Kemaren dah ngecek PPDB Jakarta, SD negeri inceran dia paling kecil masuk usia 6 tahun 9 bulan. Mudah2-an nanti nadim lolos deh di SMP/SMA Negri, karena mirip kamu mba Meth, pengen SD swasta, SMP-SMA nya Negeri'
Netral;2021;'@07SF_ @schfess Kan kita pasti dapet apa ya, semacem sertif pengurus OSIS ya, nah itu sama sekolah dilampirin gituu jadi kayak dapet nilai plus \xf0\x9f\x98\x8d, btw ini aku PPDB Jakarta'
Netral;2021;'@twertelan yahhh krn ppdb jdi gabisa ya, lo emg di jakarta mana deh'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'smk! mau tanya misal aku dari jakarta timur mau ppdb di jakarta selatan itu bisa ga?'
Netral;2021;'gue mau nanya deh misal dari jakarta timur mau ppdb sma di jakarta selatan itu bisa ga?'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'SD Kartika Jaya X-7 Jakarta dengan kepala sekolah Pak Pamuji sukses menjadi yang terbaik di DKI Jakarta. Apa tips beliau untuk guru, anak dan orang tua untuk belajar dan PPDB di masa pandemi? Yuk kita kepoin guys!https://t.co/3iTVORBPbI'
Netral;2021;'@jeongsshn btw itu aku ppdb Jakarta ya \xf0\x9f\x98\xad\xf0\x9f\x91\x8d cba tanya ppdb kotamu aja'
Netral;2021;'Catat Baik-baik, Begini Alur dan Tempat PPDB SD-SMA Jalur Zonasi di Jakarta - https://t.co/wiNmzkpmW1'
Netral;2021;'Adik gw tahun ini lulus SMP dan mau lanjut ke SMA. Ikutlah PPDB DKI Jakarta. BEUH YA AMPUN DEG-DEGAN'
Netral;2021;'Dibuka Sampai Besok, Ini Tata Cara Pendaftaran PPDB Bersama Sekolah Negeri dan Swasta di Jakarta\n\n #Sindonews #BukanBeritaBiasa .https://t.co/1n9ZEB558H'
Netral;2021;'Catat Baik-baik, Begini Alur dan Tempat PPDB SD-SMA Jalur Zonasi di Jakarta - https://t.co/wiNmzkpmW1'
Netral;2021;'Setidaknya ada 159 total calon peserta didik (CPD) yang telah diadvokasi pada tanggal 7 Juni hingga 9 Juli 2021 oleh Posko PPDB PSI Jakarta. 65 diantaranya berhasil diterima di sekolah yang dipilih.\n\n#PPDBJakarta2021\n#PoskoPPDBPSIJakarta https://t.co/ihpum4N5Z3'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'Catat Baik-baik, Begini Alur dan Tempat PPDB SD-SMA Jalur Zonasi di Jakarta - https://t.co/wiNmzkpmW1'
Netral;2021;'/stud guys ada yang tau sistem ppdb jakarta tahun depan gak?? Untuk japres\nMakasih!!'
Netral;2021;'Simak Jadwal Lengkap PPDB Madrasah DKI Jakarta 2021 Jenjang MI, MTs, dan MA - https://t.co/D0r6OEUrUn'
Netral;2021;'Anies Baswedan: Batalkan Sistem Zonasi PPDB DKI JAKARTA 2021/2022 - Tandatangani Petisi! https://t.co/xkTHyOt46O via @ChangeOrg_ID'
Netral;2021;'Ombudsman Jakarta Raya Panggil Kadisdik Provinsi Jabar Terkait PPDB 2021 Jenjang SMA/SMK Wilayah Bogor,Depok dan Bekasi - https://t.co/GKgC65MoyC via @Shareaholic'
Netral;2021;'Ombudsman Jakarta Raya Layangkan Panggilan pada Kadisdik Jabar Terkait PPDB SMA/SMK di Bodebek\nhttps://t.co/xWASKblIgz'
Netral;2021;'Dalami Laporan Terkait PPDB SMA/SMK di Bodebek, Ombudsman Panggil Kadisdik Jabar: Beberapa permasalahan yang dilaporkan kepada Ombudsman Jakarta Raya yakni berupa dugaan tindakan malaadministrasi pengusulan kuota siswa. Selain itu, proses penilaian pada\xe2\x80\xa6 https://t.co/4lKR76qDqw'
Netral;2021;'@bundafatihnaura Jakarta udah Ri,...Depok masih ribet PPDB yak'
Netral;2021;'@schfess bisa, tapi kalo ikut ppdb jakarta yang jalur zonasi umur ga akan lolos kayanya'
Netral;2021;'Kamis (8/7), Komisioner KPAI Retno Listyarti &amp tim melakukan pengawasan PTM dan PPDB di SMAN 13 Jakarta. KPAI jg minta penjelasan terkait pelaksanaan vaksin anak usia 12-17 tahun yg akan dimasifkan dgn melibatkan pihaksekolah dan puskemas terdekat. https://t.co/8KWstcbx5L'
Netral;2021;'Beda dengan PPDB DKI Jakarta, Ombudsman Sebut Ada Temuan Dugaan Maladministrasi di PPDB Bodebek\n \nhttps://t.co/wT2a9kyB9c lewat @Tribun_Jakarta'
Netral;2021;'PPDB, Jakarta, dan Yogyakarta.\n\n\xe2\x80\x94\nSo Junghwan one tweet AU\n\xc2\xa9 gionashe, 2021. https://t.co/LJpibR1bVC'
Netral;2021;'Ombudsman akan memeriksa Kadisdik Provinsi Jawa Barat dan Provinsi Banten ihwal dugaan sejumlah pelanggaran dalam pelaksanaan PPDB tahun ajaran 2021-2022. PPDB di DKI Jakarta pun terdapat sejumlah catatan minor. #korantempodigital #KoranTempo https://t.co/Y3GH3MlxB3'
Netral;2021;'Simak Jadwal Lengkap PPDB Madrasah DKI Jakarta 2021 Jenjang MI, MTs, dan MA - https://t.co/D0r6OEUrUn'
Netral;2021;'Anies Baswedan: Batalkan Sistem Zonasi PPDB DKI JAKARTA 2021/2022 - Tandatangani Petisi! https://t.co/2LwejAavAA lewat @ChangeOrg_ID'
Netral;2021;'Ombudsman akan memeriksa Kepala Dinas Pendidikan Provinsi Jawa Barat dan Provinsi Banten ihwal dugaan sejumlah pelanggaran dalam pelaksanaan penerimaan peserta didik baru (PPDB) tahun ajaran 2021-2022. Dalam pelaksanaan PPDB di DKI Jakarta\xe2\x80\xa6 https://t.co/9TO6iBg0M7 #KoranTempo'
Netral;2021;'Assalamualaikum warahmatullahi wabarakatuh,\n\nInformasi PPDB SMK Gita Kirtti 2 Jakarta \n\nBarangkali masih bingung mencari sekolah yang tepat untuk putra putrinya, SMK Gita Kirtti 2 masih menerima pendaftaran siswa baru.\n\nTerima kasih atas perhatian\nWassalamualaikum wr.wb\n\n\xf0\x9f\x99\x8f https://t.co/bYkTQ53yVU'
Netral;2021;'Pelaksanaan PPDB Tahun Pelajaran 2021/2022 di SMKN 8 Jakarta - https://t.co/vB1RZvgkMP'
Netral;2021;'Penutupan PPDB 2021/2022 Tgl.20 Juli 2021 @ Homeschooling Talenta Jakarta Timur https://t.co/FeLkeomwOM'
Netral;2021;'PPDB Bersama SMA DKI Jakarta Dimulai, Inilah Daftar 89 SMA Swasta yang Terlibat Beserta Kuotanya - https://t.co/vzeKSVVjst'
Netral;2021;'PPDB SMK Gita Kirtti 2 Jakarta masih dibuka...\nPendaftaran terjangkau. Segera daftarkan segera anak, saudara ,tetangga kalian ke Sekolah kami\nDalam bidang Managemen dan Bisnis kita maju bersama.\n#PPDBJakarta #ppdbdki #ppdbsmk #ppdb2021 #smkgitakirtti @KataAnakSMK @pusdatin_dikbud https://t.co/g43qfnFTB7'
Netral;2021;'@jungwouni tau waktu itu kan kamu pernah ngetweet ppdb gitu, jakarta \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'
Netral;2021;'#BeritaJogja #BeritaTerkini #berita #BeritaJakarta #NewsUpdate #news #NewsToday #Viral #PPDBJakarta #ppdbdarirumah #ppdbdki #ppdbjateng #ppdbdkijakarta #ppdbbanten #ppdb #ppdb2021 #ppdbjabar https://t.co/fAEchO2yfD'
Netral;2021;'#BeritaJogja #BeritaTerkini #berita #BeritaJakarta #NewsUpdate #news #NewsToday #Viral #PPDBJakarta #ppdbdarirumah #ppdbdki #ppdbjateng #ppdbdkijakarta #ppdbbanten #ppdb #ppdb2021 #ppdbjabar https://t.co/u04meBgvIu'
Netral;2021;'@si_longok @aniesbaswedan @Disdik_DKI Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
Netral;2021;"""Assalamu'alaikum Wr. Wb. \xe2\x98\xba\xef\xb8\x8f\n\nBagi putra/i ayah bunda yang belum mendapatkan pilihan sekolahnya dapat mendaftarkannya melalui https://t.co/370jh6eLs3\n\n\xe2\x9c\xa8kuota terbatas\xe2\x9c\xa8\n\n#siswaberprestasi #sekolahberkarakter #labschool #labschoolfipumj #ppdb #siswabaru  #siswa #TANGERANG #Jakarta https://t.co/wO7nBnUoWj"""
Netral;2021;'Untuk Informasi lebih lanjut kalian dapat mengikuti : \n\nInstagram @officialppdbdki\nFacebook @ppdbdki\nTwitter @ppdbdki1\n\n#disdikdki\n#PPDBJakarta\n#ppdbdarirumah\n#ayosekolahjakarta https://t.co/H2rQdkbhOn'
Netral;2021;'Ombudsman Perwakilan Jakarta Raya menemukan beberapa dugaan malaadministrasi pada PPDB tingkat SMA/SMK di Bodebek. https://t.co/r9w3Q4YDyz'
Positif;2021;'@subschfess ngga juga si nder, aku juga ga aktif dulu, tapi kalo di ppdb terus ppdb jakarta masuk ke organisasi/jadi pengurus ekskul bakal berperan gede nderr jadi coba lakuin hal itu kalo mau lanjutnya ke negeri'
Positif;2021;'@OposisiCerdas DKI itu paling bagus, PPKM masih bisa salurkan bansos 1 juta per KK utk yg berhak, program vaksin sdh 100%, belajar tatap muka sudah, PPDB lancar, Dead rate covid dulu tertinggi skrg jd turun, Jakarta pintar, Jakarta linko, warga daerah lain aja iri dgn DKI,'
Positif;2021;'@goldydharmawan Saya teringat saat mas Goldy memaparkan dampak positif dari PPDB DKI Jakarta yg sempat menuai pro kontra saat rapat bersama di @DKIJakarta \n\nAda kesesuaian data antara latar belakang ekonomi keluarga siswa baru dengan data tingkat ekonomi per kelompok masyarakat di DKI Jakarta.'
Positif;2021;'@schfess + kemarin di ppdb jakarta, osis juga penting. Apalagi kalo jabatan osisnya tinggi, lumayan bgt tambahan nilainya'
Positif;2021;'@subschfess Ppdb 2021 dan Alhamdulillah nya di 2021 ini aku bisa keterima di salah satu sma negeri di Jakarta pusat, jadi poin utamanya \n-klo kalian yang angkatan SMP 21 mau ikut ppdb SMA lagi tahun 22 alias gapyear bisa langsung ikut aja tanpa harus Dateng ke mana2'
Positif;2021;'KPAI: PPDB DKI Jakarta Libatkan Sekolah Swasta, Patut Ditiru - https://t.co/We5oK0Po5l'
Positif;2021;"""@schfess aku korban ppdb jakarta 2021, udh usaha maximal buat ips. tp blm rezeki :' jjr sedih bgt aslinya. sempet kacau bgt pas ga keterima ips, aku mau swasta tp keadaan ekonomi lagi kurang bagus. jadi yaudahlah ipa aja. intinya semangat semua!! mau kalian linjur atau engga-"""
Positif;2021;'Yg punya kjp mending daftar tahap bersama yg swasta biar rata kebagian. Sekolah swasta masih byk yg kosong ppdb jakarta https://t.co/J6139P11XM'
Positif;2021;'bt ortu ini saran bt ikut PPDB tahun depan. Jaminan masuk sekolah yg dituju : #ppdbdkijakarta 1. Beli rumah yg satu RT/RW sama sekolah yang dituju dr sekarang 2. kalo anaknya blm 15thn, gapyear aja, main 1thn lagi di SD/SMP. Lebih bagus 2thn maen\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80#ppdbki #PPDBJakarta #ppdb'
Positif;2021;'Kemarin sore saya mengunjungi posko PPDB (Penerimaan Peserta Didik Baru) di sekolah SMAN 8 Jakarta. Penerimaan siswa berjalan lancar, tapi ada beberapa catatan aspirasi yang saya terima, dan nanti akan saya tindak lanjut ke dinas terkait. https://t.co/xL6MS6oghb'
Positif;2021;'Gw udah ngira jalur zonasi bakal serumit ini sih. Makannya pas japres gw hantem aja terus2an. Mo sekolah jauh kek atau bukan sekolah impian gw. Karena gak mampu klo sekolah swasta. Awalnya gw sakit hati krn gk terima nilai gw harusnya bisa masuk sekolah yg gw mau.#PPDBJakarta'
Positif;2021;'Ppdb jakarta bagus jg bisa kepantau gitu calon peserta didiknya, gua yg kudet apa emg ini sistem baru(?)'
Positif;2021;'semangat buat podb jakarta ,seminggu kemaren ngurusin ppdb ga bisa tidur \xf0\x9f\x92\x80 alhamdulillah udh selesai'
Positif;2021;'Buat yg blm diterima #ppdb jakarta atau blm ada namanya di daftar seleksi, login ulang kemudian daftar lg dg pilihan SMAN lain yg msh dlm zona-nya . Nnti akan muncul status Diterima atau Belum Diterima.\nKlo blm diterima, daftar lagi aja. Semangat!\xf0\x9f\x98\x80'
Positif;2021;'@ashisicha @alfnnr @kucinghartakaun @PPDBDKI1 Mbak, sy mmg ga di Jakarta, tp mau usul aja. Klo di Jogja sini nemu kendala saat daftar skul, kita lgsg ke dinas pendidikan. Konsul disana, nanti diarahkan. Biasanya masalah bisa beres, kecuali klo kita mmg melanggar peraturan PPDB.'
Positif;2021;'@xcintakiehlx @kpp_pa Hai @xcintakiehlx , ada sekolah serupa ga di Jakarta? Aku udah coba hubungi bberapa org utk menolong 2 anak kawan aku yg terancam ga sekolah lagi taun ini karena kembali tergusur di PPDB DKI tapi belom ada yg merespon. Mksh ya'
Positif;2021;'Untuk memenuhi permintaan masyarakat, pada tahun ini PSI Jakarta kembali membuka Posko Pelayanan PPDB pada 29 titik di DKI Jakarta.\n\n#PSIBersamaRakyat \n#PSIJakarta https://t.co/AvtLVCLkU3'
Positif;2021;'gua bru tau ppdb jabar hasil seleksinya gabisa di pantau tiap hari kyk ppdb jakarta ya\xf0\x9f\x98\x80'
Positif;2021;'Hallo sahabatdisdik Apa kamu tahu?\nPemprov DKI Jakarta pd saat ini mempunyai program PPDB Bersama.Pada program ini Dinas Pendidikan Provinsi DKI Jakarta berkolaborasi bersama sekolah swasta dlm meningkatkan daya tampung peserta didik serta meningkatkan kesetaraan mutu pendidikan https://t.co/ttZm9wtBxu'
Positif;2021;'@PPDBDKI1 Hebat posko ppdb Jakarta professional &amp sangat melayani masyarakat, sungguh salut...ingin segera pindah ke Jakarta, tp klo pindah skr, tahun depan kknya blm genap setahun takut bingung daftar skolah\xf0\x9f\x98\x8a @aniesbaswedan @DKIJakarta \xf0\x9f\x91\x8d https://t.co/YUYRjl0g54'
Positif;2021;'Ppdb jakarta ternyata ada yg bagus juga.'
Positif;2021;'Siang #SahabatMilly, saya saat ini sedang mengecek bagaimana jalannya PPDB 2021 yang sedang berlangsung di SMAN 78, Kemanggisan Jakarta Barat. semua proses memang lebih teratur dibanding tahun lalu, namun ada beberapa catatan yg dpt dioptimalkan kedepannya \n#SisMillyBersamaRakyat https://t.co/FcqNp2tD5S'
Positif;2021;'Terima kasih atas kepercayaan warga yang telah memanfaatkan Layanan Posko PPDB 2021 dari PSI Jakarta.\n\nAyo maanfaatkan layanan pendampingan pendaftaran PPDB Online 2021 secara GRATIS. Cek thread di bawah ini untuk informasi kontak dan lokasi layanan \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\n\n#PSIBersamaRakyat https://t.co/n4Bg8MaxRh'
Positif;2021;'Kamu menemukan masalah selama proses PPDB Jakarta? Kamu bisa loh melaporkan masalahnya ke 14 kanal pengaduan milik Pemprov DKI Jakarta.\n\nPenting untuk tahu cara melapor permasalahan PPDB dengan baik dan benar. Baca artikel berikut, ya!\n\nhttps://t.co/O6KR8UzJIp\n\n#JakartaSmartCity'
Positif;2021;'Bener deh, gw kecewa sama sistemnya sumpah. Tapi yaa mau gimana lagi doain ya kakak\xc2\xb2 gw bakal nyoba lagi jalur zonasi. Yg ga keterima semangatt\xf0\x9f\x92\x9c jangan menyerahh masih ada jalur selanjutnya okee, always berdoa yaaa LUV LUV\xf0\x9f\x92\x9c\xf0\x9f\xa5\xb0\n#PPDBJakarta \n#ppdb2021'
Positif;2021;'Kemarin  @Disdik_DKI mempersilakan CPDB meng-update data di sidanira. Ini membuka peluang kpd siswa menginput data tambahan tentang kepengurusan siswa di OSIS atau ekskul. Siswa/ortu) buru2 menghadap sekolah dg bawa bukti tambahan kepengurusan di OSIS atau ekskul\n#PPDBJakarta'
Positif;2021;'Pemerintah DKI Jakarta menggandeng 89 sekolah swasta untuk menambah daya tampung bagi calon siswa dari jalur afirmasi dalam penerimaan peserta didik baru (PPDB) tahun ini. Kerja sama ini diutamakan di 168 kelurahan yang tak memiliki sekolah\xe2\x80\xa6 https://t.co/LuPbXWPn6P #KoranTempo'
Positif;2021;"'""Mantap Pak Anies, masalah sudah beres. Tapi akan lebih baik lagi kalau tidak perlu ada masalah sejak hari pertama. Bapak kan dulu juga Menteri kan Pak. Tau kan Pak pendaftaran PPDB seperti apa."" #TheEditors #PPDBJakarta  \n\nhttps://t.co/AprSyZxdnB https://t.co/qBGzzhTr8e'"
Positif;2021;'Mantap Pak Anies, masalah sudah beres. Tapi akan lebih baik lagi kalau tidak perlu ada masalah sejak hari pertama. Bapak kan dulu juga Menteri kan Pak. Tau kan Pak pendaftaran PPDB seperti apa. #TheEditors #PPDBJakarta  \n\nhttps://t.co/AprSyZxdnB https://t.co/MFm8B1lqRe'
Positif;2021;'JAKARTA UPDATE: Posko PPDB PKS Pasar Rebo Siap Bantu Masyarakat https://t.co/vTriptt7Er https://t.co/f1GGN9XcpL'
Positif;2021;'Mantap Pak Anies, masalah sudah beres. Tapi akan lebih baik lagi kalau tidak perlu ada masalah sejak hari pertama. Bapak kan dulu juga Menteri kan Pak. Tau kan Pak pendaftaran PPDB seperti apa. #TheEditors #PPDBJakarta  \n\nhttps://t.co/AprSyZxdnB https://t.co/jKjY5lkv5a'
Positif;2021;'Kurang lebih ini kriteria penilaian seleksi jalur prestasi PPDB DKI Jakarta tahun ini. Silakan yang punya adik/anggota keluarga yang masih sekolah bisa dimotivasi dari sekarang. \xf0\x9f\x91\x8d https://t.co/zzqBrz8nNL'
Positif;2021;'KPAI: PPDB DKI Jakarta Libatkan Sekolah Swasta, Patut Ditiru - https://t.co/We5oK0Po5l'
Positif;2021;'#Terpopuler PPDB DKI Jakarta 2021 akan melibatkan sekolah swasta sebagai pilihan pendidikan calon siswa. Adapun biaya SPP siswa yang diterima akan digratiskan. #PPDBJakarta #Pendidikan via: Detikedu https://t.co/0vYZ3FszWF'
Positif;2021;'Wagub DKI: PPDB secara Online di Jakarta Berlangsung Sangat Baik https://t.co/fdlnc3sj9l'
Positif;2021;'PPDB di Jakarta Utara Berjalan Baik https://t.co/IIgWt4w0qk\n@kominfotikJU'
Positif;2021;'Pemerintah Kota Administrasi Jakarta Utara memastikan pelaksanaan Pendaftaran Peserta Didik Baru (PPDB) terkendali. \n\n#PPDBJakarta #ppdb2021 \n\n https://t.co/2xIVb6Rv7v https://t.co/rVWA2Nfv8C'
Positif;2021;'Pada PPDB ini, Dinas Pendidikan ingin menghilangkan Stigma Sekolah Negeri favorit, seluruh sekolah negeri di Jakarta memiliki mutu yang sama.  sehingga  membentuk sekolah-sekolah negeri dengan variasi peserta didik yang tinggi dan rasa gotong royong untuk maju bersama.'
Positif;2021;'Apresiasi untuk Disdik Prov. DKI Jakarta dlm melayani masyarakat di masa PPDB ini. \n\n#SemogaLancar https://t.co/9qxWvPx4H4'
